Exercise Level,Sleep Hours,Stress Level,Work Hours per Week,Screen Time per Day (Hours),Social Interaction Score,Happiness Score,Diet Type_Balanced,Diet Type_Junk Food,Diet Type_Keto,Diet Type_Vegan,Diet Type_Vegetarian
0.0,6.8,0.0,37,4.9,7.5,9.2,0.0,0.0,1.0,0.0,0.0
0.0,5.1,1.0,33,2.5,8.8,1.7,0.0,0.0,0.0,1.0,0.0
1.0,5.5,0.0,59,6.5,2.5,7.8,0.0,0.0,0.0,0.0,1.0
0.0,6.2,2.0,33,7.1,1.7,3.3,1.0,0.0,0.0,0.0,0.0
0.0,6.2,2.0,40,2.6,2.1,2.6,0.0,0.0,1.0,0.0,0.0
1.0,6.8,1.0,46,6.9,2.4,6.4,1.0,0.0,0.0,0.0,0.0
2.0,5.2,1.0,45,6.6,5.8,7.4,0.0,1.0,0.0,0.0,0.0
1.0,8.0,0.0,46,4.1,9.7,4.6,0.0,0.0,0.0,0.0,1.0
0.0,6.2,1.0,43,6.1,4.2,1.4,0.0,0.0,0.0,1.0,0.0
1.0,6.7,0.0,24,2.0,9.6,9.2,1.0,0.0,0.0,0.0,0.0
0.0,5.9,0.0,57,7.6,1.3,7.6,0.0,0.0,0.0,0.0,1.0
0.0,6.9,2.0,47,5.3,9.3,3.4,0.0,0.0,0.0,1.0,0.0
1.0,9.0,0.0,51,5.7,2.6,5.5,1.0,0.0,0.0,0.0,0.0
0.0,5.9,2.0,43,6.0,9.2,1.3,0.0,0.0,0.0,0.0,1.0
2.0,5.7,0.0,25,5.4,1.5,4.1,0.0,0.0,1.0,0.0,0.0
0.0,5.3,0.0,29,7.1,9.5,5.7,1.0,0.0,0.0,0.0,0.0
1.0,6.4,1.0,22,5.7,2.8,5.7,0.0,0.0,0.0,0.0,1.0
2.0,6.4,1.0,26,7.4,3.7,2.9,0.0,0.0,0.0,1.0,0.0
2.0,6.6,2.0,48,5.5,5.4,8.0,0.0,0.0,0.0,0.0,1.0
0.0,7.2,1.0,53,3.0,4.4,3.7,0.0,0.0,1.0,0.0,0.0
1.0,7.0,0.0,26,7.5,7.0,6.2,1.0,0.0,0.0,0.0,0.0
0.0,6.5,2.0,36,6.1,9.8,3.4,1.0,0.0,0.0,0.0,0.0
0.0,9.4,2.0,32,6.2,6.5,4.8,1.0,0.0,0.0,0.0,0.0
1.0,7.5,2.0,40,7.9,7.5,2.9,0.0,0.0,1.0,0.0,0.0
1.0,4.9,0.0,50,2.5,1.8,6.7,0.0,0.0,0.0,1.0,0.0
0.0,4.2,1.0,28,4.6,6.7,4.8,1.0,0.0,0.0,0.0,0.0
2.0,5.5,2.0,32,3.4,5.1,1.1,0.0,0.0,0.0,1.0,0.0
0.0,6.7,0.0,36,5.8,9.0,1.3,0.0,0.0,0.0,0.0,1.0
2.0,5.3,1.0,27,6.8,4.5,5.2,0.0,0.0,0.0,1.0,0.0
0.0,5.6,1.0,28,7.8,7.1,2.6,0.0,0.0,0.0,1.0,0.0
1.0,6.5,2.0,28,4.7,3.1,6.3,1.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,59,6.7,3.3,4.7,0.0,1.0,0.0,0.0,0.0
1.0,3.4,1.0,49,7.5,4.4,6.9,0.0,1.0,0.0,0.0,0.0
1.0,8.1,0.0,26,6.1,3.7,9.6,0.0,0.0,1.0,0.0,0.0
1.0,7.8,1.0,36,3.5,3.3,5.8,0.0,0.0,1.0,0.0,0.0
1.0,4.6,2.0,58,5.6,1.4,8.1,0.0,1.0,0.0,0.0,0.0
1.0,6.6,2.0,57,7.8,8.5,7.8,0.0,0.0,0.0,0.0,1.0
0.0,4.8,1.0,24,7.9,1.6,9.3,1.0,0.0,0.0,0.0,0.0
2.0,5.6,0.0,36,5.9,9.0,2.9,1.0,0.0,0.0,0.0,0.0
0.0,7.2,1.0,59,7.3,2.1,8.4,0.0,0.0,0.0,0.0,1.0
0.0,7.7,0.0,20,3.2,1.6,9.1,0.0,0.0,0.0,0.0,1.0
0.0,7.7,1.0,35,3.5,6.1,4.5,0.0,1.0,0.0,0.0,0.0
1.0,6.9,2.0,36,7.7,5.5,3.8,0.0,0.0,1.0,0.0,0.0
0.0,8.4,0.0,49,2.8,5.4,9.6,0.0,0.0,0.0,0.0,1.0
2.0,5.6,2.0,50,3.1,6.2,6.6,0.0,0.0,1.0,0.0,0.0
0.0,5.9,0.0,54,4.5,3.6,4.4,0.0,0.0,0.0,1.0,0.0
1.0,2.6,1.0,27,5.5,7.0,8.1,1.0,0.0,0.0,0.0,0.0
2.0,6.4,2.0,49,5.6,5.5,3.7,0.0,1.0,0.0,0.0,0.0
2.0,7.4,2.0,58,3.8,4.0,2.6,1.0,0.0,0.0,0.0,0.0
2.0,6.9,0.0,40,7.5,8.4,5.9,0.0,1.0,0.0,0.0,0.0
2.0,5.6,0.0,34,7.5,7.5,6.1,0.0,0.0,0.0,1.0,0.0
0.0,7.8,0.0,53,4.4,4.5,8.4,1.0,0.0,0.0,0.0,0.0
1.0,6.4,2.0,46,4.6,8.6,5.1,0.0,0.0,0.0,1.0,0.0
2.0,7.6,1.0,21,6.2,9.3,8.3,0.0,1.0,0.0,0.0,0.0
2.0,7.2,0.0,29,6.0,5.8,3.8,0.0,0.0,0.0,0.0,1.0
1.0,8.6,1.0,24,4.3,2.9,6.2,1.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0,46,4.5,9.2,2.9,0.0,0.0,0.0,1.0,0.0
2.0,7.4,1.0,23,4.1,2.7,4.5,1.0,0.0,0.0,0.0,0.0
0.0,6.4,0.0,32,3.4,1.4,8.7,1.0,0.0,0.0,0.0,0.0
0.0,5.7,1.0,36,4.7,3.9,2.9,1.0,0.0,0.0,0.0,0.0
0.0,7.2,2.0,40,6.1,7.5,8.3,0.0,0.0,1.0,0.0,0.0
0.0,8.8,0.0,42,6.5,9.3,3.5,0.0,0.0,0.0,1.0,0.0
2.0,5.6,0.0,52,6.7,6.7,1.3,0.0,0.0,0.0,1.0,0.0
2.0,6.1,2.0,34,4.2,9.6,2.0,1.0,0.0,0.0,0.0,0.0
0.0,6.5,0.0,33,6.6,1.8,7.7,0.0,0.0,0.0,0.0,1.0
0.0,7.5,0.0,28,2.0,1.5,3.4,1.0,0.0,0.0,0.0,0.0
1.0,7.0,2.0,56,4.9,6.4,6.9,0.0,0.0,1.0,0.0,0.0
1.0,7.9,2.0,49,6.8,9.7,7.3,0.0,1.0,0.0,0.0,0.0
1.0,9.5,1.0,48,5.8,5.5,4.1,0.0,0.0,1.0,0.0,0.0
2.0,5.5,2.0,42,4.8,1.5,5.3,0.0,0.0,0.0,0.0,1.0
1.0,7.4,2.0,53,5.9,3.0,4.6,1.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,26,7.4,3.2,9.5,0.0,0.0,0.0,1.0,0.0
2.0,6.5,2.0,28,5.4,4.0,3.9,1.0,0.0,0.0,0.0,0.0
2.0,7.4,0.0,23,6.8,1.4,2.6,0.0,0.0,0.0,0.0,1.0
2.0,6.1,2.0,21,7.9,9.1,4.3,0.0,0.0,0.0,1.0,0.0
1.0,7.0,2.0,46,6.2,5.6,7.0,0.0,0.0,1.0,0.0,0.0
0.0,4.5,1.0,52,5.4,7.0,7.3,0.0,1.0,0.0,0.0,0.0
0.0,5.7,2.0,51,2.2,1.6,9.3,0.0,1.0,0.0,0.0,0.0
0.0,8.1,2.0,56,4.2,1.5,8.9,1.0,0.0,0.0,0.0,0.0
1.0,8.0,0.0,46,5.4,6.3,3.6,0.0,0.0,1.0,0.0,0.0
0.0,6.9,0.0,47,6.8,9.0,5.1,0.0,0.0,0.0,0.0,1.0
1.0,5.8,1.0,22,4.6,5.8,7.7,0.0,1.0,0.0,0.0,0.0
1.0,7.7,2.0,55,7.8,8.9,9.2,0.0,0.0,1.0,0.0,0.0
1.0,8.4,0.0,27,3.6,8.3,4.0,1.0,0.0,0.0,0.0,0.0
0.0,5.9,2.0,56,6.5,1.7,5.0,0.0,0.0,0.0,1.0,0.0
0.0,4.3,1.0,57,4.5,2.8,9.1,1.0,0.0,0.0,0.0,0.0
0.0,7.2,0.0,41,4.9,6.9,4.2,1.0,0.0,0.0,0.0,0.0
2.0,7.9,0.0,33,6.8,5.0,5.3,0.0,0.0,1.0,0.0,0.0
1.0,7.4,1.0,34,3.8,3.6,9.1,0.0,1.0,0.0,0.0,0.0
2.0,8.8,2.0,23,2.6,4.8,8.2,0.0,0.0,1.0,0.0,0.0
1.0,8.9,0.0,37,5.1,5.0,3.2,0.0,0.0,0.0,1.0,0.0
0.0,6.0,0.0,20,5.2,9.2,3.9,0.0,0.0,1.0,0.0,0.0
1.0,6.8,1.0,31,6.8,1.9,4.2,0.0,0.0,0.0,0.0,1.0
1.0,5.8,1.0,36,7.8,3.5,9.2,1.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,38,2.3,5.8,10.0,0.0,1.0,0.0,0.0,0.0
1.0,5.1,2.0,55,5.6,7.3,8.0,0.0,0.0,0.0,1.0,0.0
0.0,7.6,2.0,26,6.1,6.7,5.4,1.0,0.0,0.0,0.0,0.0
1.0,7.0,2.0,28,7.9,9.5,1.1,0.0,0.0,1.0,0.0,0.0
1.0,7.8,1.0,27,7.7,8.2,7.3,0.0,0.0,0.0,0.0,1.0
1.0,10.3,0.0,44,6.3,6.0,4.5,0.0,0.0,1.0,0.0,0.0
2.0,7.2,2.0,26,5.1,2.9,6.7,1.0,0.0,0.0,0.0,0.0
1.0,5.3,1.0,27,3.0,5.1,6.5,0.0,0.0,0.0,1.0,0.0
1.0,8.1,2.0,43,4.3,7.2,5.3,0.0,1.0,0.0,0.0,0.0
2.0,5.3,0.0,36,5.5,8.5,9.5,1.0,0.0,0.0,0.0,0.0
2.0,9.1,0.0,31,6.4,9.6,1.2,0.0,0.0,0.0,1.0,0.0
2.0,3.5,1.0,50,5.8,6.4,7.4,1.0,0.0,0.0,0.0,0.0
2.0,5.7,0.0,31,6.3,5.7,4.7,0.0,0.0,0.0,0.0,1.0
0.0,7.4,1.0,21,4.6,1.2,7.4,0.0,0.0,1.0,0.0,0.0
0.0,8.3,1.0,31,6.4,1.6,7.1,0.0,1.0,0.0,0.0,0.0
1.0,5.5,1.0,46,2.9,2.4,1.1,0.0,0.0,0.0,1.0,0.0
0.0,5.2,1.0,26,3.0,1.5,3.6,0.0,1.0,0.0,0.0,0.0
1.0,6.7,0.0,32,3.0,4.6,2.7,0.0,1.0,0.0,0.0,0.0
0.0,9.4,0.0,55,7.3,4.0,2.5,0.0,1.0,0.0,0.0,0.0
2.0,4.2,0.0,20,2.5,6.7,7.6,0.0,0.0,0.0,1.0,0.0
2.0,6.0,0.0,54,6.8,5.8,3.2,0.0,0.0,0.0,1.0,0.0
0.0,6.9,1.0,49,3.4,6.4,5.3,0.0,1.0,0.0,0.0,0.0
0.0,5.3,1.0,50,4.8,5.2,3.2,0.0,0.0,1.0,0.0,0.0
1.0,5.3,0.0,36,7.5,3.5,6.2,1.0,0.0,0.0,0.0,0.0
1.0,6.1,2.0,27,5.5,9.6,7.5,0.0,1.0,0.0,0.0,0.0
1.0,6.9,2.0,22,3.3,1.8,4.0,0.0,0.0,0.0,0.0,1.0
2.0,6.2,2.0,29,3.7,9.5,6.4,0.0,1.0,0.0,0.0,0.0
2.0,8.7,0.0,53,7.5,3.8,8.4,0.0,0.0,0.0,1.0,0.0
2.0,7.4,1.0,41,4.6,5.6,1.8,1.0,0.0,0.0,0.0,0.0
2.0,7.1,1.0,23,5.5,2.0,7.4,0.0,0.0,0.0,0.0,1.0
1.0,8.0,2.0,51,4.8,1.6,3.9,1.0,0.0,0.0,0.0,0.0
2.0,7.1,2.0,48,4.3,4.9,2.1,1.0,0.0,0.0,0.0,0.0
2.0,5.8,1.0,30,3.3,7.7,5.9,0.0,0.0,0.0,0.0,1.0
2.0,6.1,2.0,32,6.1,3.4,3.0,0.0,1.0,0.0,0.0,0.0
2.0,4.8,2.0,23,6.3,6.1,8.4,0.0,1.0,0.0,0.0,0.0
0.0,9.5,1.0,21,3.6,3.5,1.4,0.0,1.0,0.0,0.0,0.0
1.0,7.9,2.0,53,6.7,4.5,1.9,0.0,0.0,1.0,0.0,0.0
1.0,2.7,2.0,41,7.1,9.2,5.7,0.0,1.0,0.0,0.0,0.0
2.0,8.5,0.0,24,7.5,8.7,6.3,0.0,0.0,0.0,0.0,1.0
0.0,4.3,2.0,28,3.0,5.6,7.6,0.0,0.0,1.0,0.0,0.0
1.0,7.3,0.0,39,3.8,3.1,3.3,0.0,1.0,0.0,0.0,0.0
1.0,3.2,1.0,40,7.2,2.7,8.6,0.0,0.0,1.0,0.0,0.0
2.0,5.9,0.0,36,3.2,9.6,9.6,0.0,0.0,0.0,0.0,1.0
2.0,8.5,1.0,31,2.0,2.8,5.5,0.0,1.0,0.0,0.0,0.0
1.0,8.6,0.0,47,7.2,8.3,7.8,0.0,0.0,0.0,1.0,0.0
1.0,7.0,0.0,37,4.0,4.3,5.7,0.0,0.0,0.0,0.0,1.0
0.0,7.7,0.0,22,4.5,9.9,1.6,1.0,0.0,0.0,0.0,0.0
1.0,4.4,2.0,24,4.7,4.3,3.9,1.0,0.0,0.0,0.0,0.0
1.0,7.3,2.0,33,7.1,4.2,1.8,0.0,0.0,0.0,0.0,1.0
2.0,7.8,2.0,45,4.0,6.7,9.9,1.0,0.0,0.0,0.0,0.0
1.0,10.4,2.0,38,7.4,9.7,3.1,0.0,0.0,0.0,0.0,1.0
2.0,5.6,2.0,36,5.7,9.8,6.7,0.0,0.0,0.0,1.0,0.0
1.0,6.5,0.0,58,5.2,7.4,3.6,0.0,0.0,0.0,0.0,1.0
1.0,6.6,2.0,23,4.0,7.8,6.9,0.0,1.0,0.0,0.0,0.0
1.0,7.5,1.0,54,3.5,6.1,2.9,0.0,1.0,0.0,0.0,0.0
0.0,7.8,0.0,43,5.7,7.8,8.1,0.0,0.0,1.0,0.0,0.0
2.0,8.1,0.0,32,4.7,8.7,2.0,1.0,0.0,0.0,0.0,0.0
0.0,8.0,1.0,52,7.5,5.4,9.1,1.0,0.0,0.0,0.0,0.0
1.0,4.3,2.0,34,4.9,6.6,8.6,0.0,0.0,0.0,0.0,1.0
0.0,2.6,1.0,34,5.1,5.8,7.1,1.0,0.0,0.0,0.0,0.0
2.0,5.7,0.0,50,4.5,6.1,1.6,0.0,1.0,0.0,0.0,0.0
1.0,6.4,0.0,47,6.7,9.0,2.9,0.0,0.0,0.0,1.0,0.0
0.0,5.6,0.0,29,4.5,4.2,8.7,0.0,0.0,0.0,0.0,1.0
0.0,5.8,1.0,26,3.6,2.9,2.1,1.0,0.0,0.0,0.0,0.0
2.0,6.0,2.0,52,7.2,5.1,2.4,0.0,1.0,0.0,0.0,0.0
0.0,7.4,0.0,26,5.6,2.9,5.9,0.0,0.0,1.0,0.0,0.0
2.0,4.9,2.0,24,5.5,5.5,3.5,1.0,0.0,0.0,0.0,0.0
1.0,6.4,0.0,45,5.7,9.1,3.0,0.0,0.0,0.0,1.0,0.0
1.0,6.4,2.0,35,6.3,6.6,6.2,0.0,0.0,0.0,1.0,0.0
0.0,7.3,1.0,27,3.9,8.7,4.4,1.0,0.0,0.0,0.0,0.0
1.0,8.2,0.0,41,2.2,2.5,2.3,1.0,0.0,0.0,0.0,0.0
1.0,9.0,0.0,53,6.9,9.1,5.8,0.0,1.0,0.0,0.0,0.0
0.0,5.4,0.0,59,2.8,6.4,4.5,1.0,0.0,0.0,0.0,0.0
1.0,3.5,1.0,47,6.3,1.3,7.6,0.0,0.0,1.0,0.0,0.0
0.0,6.1,1.0,55,2.5,6.7,1.9,0.0,1.0,0.0,0.0,0.0
2.0,4.1,2.0,26,4.3,9.6,6.6,0.0,0.0,0.0,0.0,1.0
2.0,10.6,1.0,59,2.4,1.7,4.9,0.0,0.0,1.0,0.0,0.0
2.0,5.2,0.0,47,5.1,6.2,4.7,0.0,1.0,0.0,0.0,0.0
0.0,7.3,2.0,21,5.9,9.2,3.1,0.0,1.0,0.0,0.0,0.0
0.0,7.9,1.0,28,3.0,1.1,1.3,0.0,0.0,0.0,1.0,0.0
1.0,7.0,2.0,25,4.2,6.7,8.6,0.0,1.0,0.0,0.0,0.0
1.0,9.6,2.0,20,7.6,5.3,3.9,0.0,0.0,1.0,0.0,0.0
1.0,6.2,2.0,22,4.7,4.1,7.1,1.0,0.0,0.0,0.0,0.0
1.0,5.2,0.0,29,6.8,6.6,9.5,0.0,0.0,1.0,0.0,0.0
1.0,5.2,0.0,56,7.6,1.5,6.1,0.0,0.0,0.0,0.0,1.0
0.0,7.6,1.0,42,7.8,7.8,4.6,0.0,1.0,0.0,0.0,0.0
0.0,6.2,0.0,52,7.4,1.0,3.4,0.0,1.0,0.0,0.0,0.0
2.0,5.2,2.0,28,3.9,3.8,9.4,0.0,1.0,0.0,0.0,0.0
2.0,7.2,2.0,32,7.8,5.5,7.1,0.0,1.0,0.0,0.0,0.0
2.0,7.6,0.0,47,6.9,4.4,7.0,0.0,0.0,0.0,1.0,0.0
2.0,6.9,2.0,26,7.0,3.8,4.8,0.0,0.0,0.0,1.0,0.0
0.0,7.8,0.0,45,2.1,8.5,8.6,1.0,0.0,0.0,0.0,0.0
0.0,6.6,2.0,35,7.7,9.4,7.4,0.0,1.0,0.0,0.0,0.0
0.0,5.6,1.0,59,6.7,8.9,3.5,0.0,0.0,0.0,0.0,1.0
1.0,7.7,1.0,45,6.6,5.7,6.4,1.0,0.0,0.0,0.0,0.0
1.0,5.2,0.0,58,2.5,9.0,4.9,0.0,1.0,0.0,0.0,0.0
2.0,4.8,0.0,51,3.4,9.3,1.1,0.0,0.0,0.0,1.0,0.0
1.0,8.2,0.0,55,7.8,4.7,8.3,0.0,0.0,0.0,0.0,1.0
0.0,6.0,0.0,20,5.0,3.6,2.1,1.0,0.0,0.0,0.0,0.0
2.0,9.0,0.0,40,4.4,1.9,5.6,0.0,0.0,0.0,0.0,1.0
2.0,7.8,2.0,32,7.0,5.3,4.0,0.0,1.0,0.0,0.0,0.0
1.0,5.9,1.0,45,2.5,9.5,4.1,0.0,0.0,1.0,0.0,0.0
2.0,7.2,2.0,28,4.5,6.0,5.3,0.0,0.0,0.0,0.0,1.0
1.0,10.3,1.0,56,4.3,7.0,10.0,0.0,0.0,0.0,0.0,1.0
1.0,7.6,2.0,42,4.1,2.0,4.7,0.0,0.0,0.0,1.0,0.0
2.0,7.4,2.0,20,3.8,2.3,2.6,0.0,1.0,0.0,0.0,0.0
1.0,5.6,2.0,21,3.3,5.2,6.5,0.0,0.0,0.0,0.0,1.0
1.0,9.3,0.0,47,3.0,9.6,3.1,0.0,1.0,0.0,0.0,0.0
1.0,8.5,1.0,55,5.8,4.2,1.9,0.0,0.0,0.0,1.0,0.0
1.0,5.6,0.0,50,7.5,8.9,1.5,0.0,1.0,0.0,0.0,0.0
2.0,9.3,0.0,24,5.1,2.1,1.2,0.0,0.0,0.0,1.0,0.0
0.0,6.7,2.0,56,3.8,6.6,4.9,0.0,0.0,0.0,1.0,0.0
0.0,5.2,1.0,44,3.0,6.4,4.8,1.0,0.0,0.0,0.0,0.0
1.0,5.6,1.0,27,7.0,8.7,2.7,0.0,1.0,0.0,0.0,0.0
1.0,7.8,1.0,53,7.8,1.0,8.1,0.0,0.0,1.0,0.0,0.0
1.0,5.2,1.0,58,4.1,2.7,2.2,1.0,0.0,0.0,0.0,0.0
0.0,4.8,0.0,51,3.7,3.0,9.2,0.0,0.0,0.0,1.0,0.0
1.0,5.8,0.0,30,5.6,9.5,6.3,0.0,0.0,1.0,0.0,0.0
2.0,6.1,1.0,44,6.7,2.4,1.2,0.0,0.0,0.0,0.0,1.0
2.0,5.5,0.0,22,4.7,1.3,9.7,0.0,0.0,0.0,0.0,1.0
2.0,5.8,1.0,51,5.8,5.8,3.8,1.0,0.0,0.0,0.0,0.0
0.0,7.9,0.0,54,6.3,5.8,5.0,0.0,0.0,1.0,0.0,0.0
1.0,6.9,2.0,51,7.8,8.6,3.6,0.0,1.0,0.0,0.0,0.0
1.0,5.7,2.0,53,3.0,9.5,7.6,0.0,0.0,1.0,0.0,0.0
1.0,5.9,1.0,56,8.0,5.8,5.4,1.0,0.0,0.0,0.0,0.0
0.0,6.3,1.0,24,4.4,9.4,2.2,0.0,1.0,0.0,0.0,0.0
0.0,6.4,0.0,47,6.3,7.5,1.9,0.0,1.0,0.0,0.0,0.0
0.0,6.4,1.0,47,5.4,3.4,7.5,0.0,0.0,0.0,0.0,1.0
0.0,7.8,1.0,27,4.9,9.4,3.1,0.0,0.0,1.0,0.0,0.0
2.0,6.8,0.0,46,6.2,7.0,2.2,0.0,1.0,0.0,0.0,0.0
0.0,6.8,1.0,35,4.4,4.7,5.5,1.0,0.0,0.0,0.0,0.0
0.0,8.6,1.0,37,2.8,7.1,8.2,0.0,0.0,0.0,0.0,1.0
0.0,9.3,2.0,44,4.9,4.6,3.5,0.0,1.0,0.0,0.0,0.0
1.0,4.7,2.0,20,5.1,2.0,3.5,0.0,0.0,1.0,0.0,0.0
1.0,4.1,2.0,27,3.2,7.5,8.5,0.0,0.0,0.0,0.0,1.0
1.0,6.0,1.0,40,7.6,8.4,2.3,0.0,0.0,1.0,0.0,0.0
2.0,7.7,0.0,53,3.4,7.6,6.6,0.0,0.0,1.0,0.0,0.0
2.0,7.1,2.0,43,4.5,3.1,9.6,0.0,0.0,1.0,0.0,0.0
0.0,8.1,1.0,56,2.9,9.6,8.6,0.0,0.0,0.0,0.0,1.0
1.0,5.9,2.0,45,5.2,1.2,1.6,0.0,1.0,0.0,0.0,0.0
2.0,3.6,0.0,33,3.8,4.0,3.9,0.0,0.0,0.0,1.0,0.0
1.0,4.4,0.0,48,4.9,3.3,2.3,0.0,1.0,0.0,0.0,0.0
2.0,7.3,0.0,49,3.3,1.4,9.5,0.0,0.0,0.0,0.0,1.0
2.0,8.1,0.0,22,2.3,4.7,9.9,0.0,0.0,0.0,1.0,0.0
0.0,3.6,0.0,26,6.7,6.6,3.1,0.0,0.0,0.0,1.0,0.0
0.0,8.6,0.0,55,5.8,8.9,7.0,0.0,0.0,0.0,1.0,0.0
2.0,7.2,1.0,30,4.0,9.9,8.6,1.0,0.0,0.0,0.0,0.0
0.0,6.4,2.0,51,2.3,8.3,3.1,0.0,0.0,0.0,0.0,1.0
2.0,5.6,0.0,31,7.2,5.2,2.7,1.0,0.0,0.0,0.0,0.0
2.0,8.9,2.0,34,3.0,7.5,1.1,0.0,0.0,0.0,1.0,0.0
1.0,7.8,2.0,57,7.6,8.6,4.7,1.0,0.0,0.0,0.0,0.0
0.0,7.2,1.0,43,4.9,5.2,9.1,1.0,0.0,0.0,0.0,0.0
0.0,5.4,0.0,20,4.0,8.1,9.1,0.0,0.0,0.0,0.0,1.0
0.0,8.9,0.0,37,6.5,5.3,2.1,0.0,0.0,1.0,0.0,0.0
1.0,6.5,1.0,26,7.3,4.5,2.8,1.0,0.0,0.0,0.0,0.0
1.0,6.9,1.0,21,4.2,5.7,4.7,1.0,0.0,0.0,0.0,0.0
1.0,6.6,1.0,59,4.4,7.1,8.0,0.0,0.0,0.0,1.0,0.0
0.0,5.4,1.0,50,4.6,7.5,6.5,0.0,0.0,0.0,1.0,0.0
0.0,7.0,1.0,52,7.5,4.2,5.6,0.0,0.0,0.0,1.0,0.0
0.0,7.5,2.0,49,6.2,6.1,6.3,0.0,1.0,0.0,0.0,0.0
1.0,5.8,1.0,50,3.5,9.2,1.9,1.0,0.0,0.0,0.0,0.0
1.0,6.9,0.0,53,3.1,9.8,5.3,0.0,0.0,0.0,1.0,0.0
2.0,6.6,0.0,26,3.4,3.0,9.9,0.0,0.0,0.0,0.0,1.0
1.0,7.9,1.0,44,3.6,2.7,1.8,0.0,1.0,0.0,0.0,0.0
2.0,6.1,1.0,35,3.4,7.1,5.7,0.0,0.0,1.0,0.0,0.0
0.0,6.8,1.0,41,6.0,4.7,3.7,1.0,0.0,0.0,0.0,0.0
1.0,7.2,1.0,55,2.7,1.2,5.9,1.0,0.0,0.0,0.0,0.0
0.0,6.0,1.0,46,4.3,4.1,6.2,0.0,0.0,0.0,0.0,1.0
0.0,5.3,0.0,36,5.8,8.3,6.2,0.0,0.0,1.0,0.0,0.0
0.0,5.5,2.0,23,3.7,8.2,8.7,0.0,0.0,1.0,0.0,0.0
0.0,7.1,1.0,54,2.4,5.5,4.5,0.0,1.0,0.0,0.0,0.0
1.0,6.1,1.0,41,2.5,5.3,5.6,1.0,0.0,0.0,0.0,0.0
0.0,6.1,1.0,54,2.8,6.2,1.1,0.0,0.0,0.0,1.0,0.0
2.0,7.4,0.0,34,7.0,3.0,8.1,0.0,0.0,0.0,0.0,1.0
1.0,8.0,0.0,59,5.9,5.7,3.3,0.0,0.0,0.0,0.0,1.0
0.0,8.3,2.0,40,2.4,1.1,8.3,0.0,0.0,0.0,0.0,1.0
1.0,5.6,2.0,32,4.3,5.3,3.4,0.0,0.0,0.0,0.0,1.0
2.0,7.9,2.0,30,3.7,4.0,1.1,0.0,0.0,0.0,1.0,0.0
0.0,9.6,2.0,46,5.5,7.1,2.4,0.0,0.0,0.0,1.0,0.0
2.0,6.7,0.0,50,5.1,6.7,9.9,0.0,1.0,0.0,0.0,0.0
0.0,6.4,2.0,51,4.9,4.4,3.9,1.0,0.0,0.0,0.0,0.0
2.0,6.1,1.0,49,3.9,1.1,2.0,0.0,0.0,0.0,1.0,0.0
0.0,4.9,0.0,37,2.8,3.3,2.1,0.0,1.0,0.0,0.0,0.0
1.0,7.8,0.0,35,6.5,6.7,3.8,0.0,0.0,1.0,0.0,0.0
0.0,6.4,0.0,54,7.3,1.7,1.3,1.0,0.0,0.0,0.0,0.0
1.0,6.3,1.0,28,7.7,2.0,5.6,0.0,0.0,0.0,1.0,0.0
0.0,7.5,0.0,58,2.4,6.8,2.9,0.0,0.0,1.0,0.0,0.0
0.0,7.7,1.0,56,6.4,7.8,5.7,0.0,1.0,0.0,0.0,0.0
2.0,5.6,2.0,29,6.4,3.9,2.3,0.0,0.0,0.0,1.0,0.0
2.0,5.6,0.0,31,7.7,5.4,4.9,0.0,0.0,0.0,1.0,0.0
2.0,5.6,1.0,27,3.5,9.5,6.4,0.0,0.0,1.0,0.0,0.0
0.0,9.7,0.0,22,6.5,9.5,1.6,0.0,0.0,0.0,1.0,0.0
0.0,8.7,2.0,38,2.3,3.8,4.6,0.0,0.0,0.0,0.0,1.0
0.0,7.6,0.0,30,5.8,8.3,3.7,0.0,0.0,0.0,1.0,0.0
1.0,5.9,2.0,27,4.1,6.3,3.2,1.0,0.0,0.0,0.0,0.0
1.0,6.1,0.0,45,6.6,9.8,6.4,0.0,0.0,1.0,0.0,0.0
0.0,7.0,1.0,42,7.2,5.3,6.3,1.0,0.0,0.0,0.0,0.0
2.0,9.8,2.0,29,4.2,8.0,6.7,0.0,1.0,0.0,0.0,0.0
2.0,6.9,0.0,37,5.2,7.9,2.4,1.0,0.0,0.0,0.0,0.0
2.0,7.3,2.0,31,2.7,5.5,3.6,0.0,0.0,0.0,0.0,1.0
0.0,2.7,2.0,58,4.5,8.2,2.9,0.0,0.0,0.0,0.0,1.0
2.0,6.9,1.0,45,4.2,3.3,5.9,1.0,0.0,0.0,0.0,0.0
0.0,4.4,1.0,30,3.1,2.1,5.1,0.0,1.0,0.0,0.0,0.0
1.0,5.8,1.0,29,7.4,4.8,4.0,0.0,0.0,0.0,1.0,0.0
2.0,6.6,1.0,22,2.9,9.5,8.1,0.0,0.0,0.0,0.0,1.0
1.0,6.0,2.0,26,5.8,5.5,1.8,1.0,0.0,0.0,0.0,0.0
2.0,5.5,2.0,23,7.3,6.7,9.8,1.0,0.0,0.0,0.0,0.0
